DOM,totalPrice,price,square,livingRoom,drawingRoom,kitchen,bathRoom,onFloor,totalFloor,buildingType,constructionTime,renovationCondition,buildingStructure,ladderRatio,elevator,district_name,Lng_transed,Lat_transed,year,month
42,415,65201,63.65,1,1,1,1,2,25,3,2006,4,6,0.286,1,Chaoyang,116.5006891,39.92965857,2017,6
92,360,48459,74.29,2,1,1,1,2,6,4,2000,4,2,0.5,0,Changping,116.4173192,40.0587323,2017,7
92,305,35997,84.73,2,1,1,1,2,6,4,1999,3,2,0.5,0,Shunyi,116.6576924,40.11148164,2017,7
17,343,72424,47.36,1,1,1,1,3,12,3,1994,4,6,0.118,1,Fengtai,116.4287462,39.86477048,2017,5
100,279,37390,74.62,2,1,1,1,3,6,4,2002,4,2,0.333,0,Mentougou,116.1092758,39.92512045,2017,8
133,477,53095,89.84,2,2,1,1,1,6,4,2009,4,6,0.5,1,Daxing,116.5172061,39.82253428,2017,9
3,539,88217,61.1,2,1,1,1,2,6,4,1996,3,2,0.5,0,Haidian,116.27531,39.92433002,2017,4
102,266,55696,47.76,1,1,1,1,0,6,4,1993,3,2,0.5,0,Fengtai,116.3698631,39.85470324,2017,8
64,565,57100,98.95,3,1,1,1,2,14,3,1999,4,6,1,1,Chaoyang,116.4623099,39.8782239,2017,6
3,518,87045,59.51,2,1,1,1,2,6,4,1988,4,2,0.333,0,Chaoyang,116.4337731,39.95211667,2017,4
33,668,101305,65.94,2,1,1,1,1,16,1,1992,3,6,0.25,1,Dongcheng,116.4164281,39.94896856,2017,5
122,245,55443,44.19,1,1,1,1,1,15,1,1991,1,6,0.059,1,Fengtai,116.3078965,39.88288263,2017,8
16,338,37287,90.65,3,1,1,1,2,22,3,2008,4,6,0.333,1,Tongzhou,116.6251083,39.87453354,2017,5
80,672,141773,47.4,2,1,1,1,2,5,4,1973,4,2,0.333,0,Xicheng,116.3418071,39.91690437,2017,7
217,335,38418,87.2,2,1,1,1,3,18,4,2010,4,6,0.5,1,Changping,116.2532873,40.16353842,2017,11
57,742,59053,125.65,3,2,1,2,3,14,4,2004,4,6,0.333,1,Fengtai,116.3856736,39.84584947,2017,6
27,665,44830,148.34,3,1,1,2,2,20,3,2008,1,6,0.333,1,Chaoyang,116.5633479,39.90449301,2017,5
62,403,43958,91.68,2,2,1,1,2,6,4,2000,3,2,0.5,0,Changping,116.4026977,40.06781353,2017,6
16,290,66211,43.8,1,1,1,1,4,6,4,1994,3,2,0.5,0,Chaoyang,116.5449412,39.91159626,2017,5
26,852,96087,88.67,3,1,1,1,2,22,1,2003,3,6,0.25,1,Haidian,116.3429126,40.01213189,2017,5
170,450,77227,58.27,2,1,1,1,1,6,4,1988,3,2,0.5,0,Xicheng,116.3372165,39.89187804,2017,10
45,272,48729,55.82,1,1,1,1,2,16,4,2012,4,6,0.333,1,Tongzhou,116.5489543,39.82363797,2017,6
76,329,53488,61.51,1,1,1,1,2,18,1,2003,3,6,0.2,1,Chaoyang,116.5014498,39.86758863,2017,7
24,276,74818,36.89,1,1,1,1,2,20,1,1989,3,6,0.286,1,Chaoyang,116.4594468,39.9339513,2017,5
6,1580,127420,124,4,1,1,1,2,6,4,1991,3,2,0.5,0,Xicheng,116.3345761,39.91267013,2017,5
109,379.8,63300,60,2,1,1,1,4,6,4,1998,1,2,0.5,0,Haidian,116.3501227,40.03176206,2017,8
18,325,68988,47.11,1,0,1,1,3,26,1,2008,4,6,0.214,1,Fengtai,116.2792828,39.83734081,2017,5
2,362,77005,47.01,1,1,1,1,3,24,1,1990,3,6,0.25,1,Fengtai,116.3122249,39.88429316,2017,4
59,510,89932,56.71,2,1,1,1,2,6,4,1986,3,2,0.5,0,Chaoyang,116.391935,39.97073341,2017,6
82,471,37545,125.45,3,2,1,2,1,6,4,2007,1,2,0.5,0,Changping,116.368655,40.08514387,2017,7
8,382,77960,49,1,0,1,1,3,27,3,2007,3,6,0.333,1,Chaoyang,116.5094566,39.93253065,2017,5
191,258,48333,53.38,1,0,1,1,3,14,3,2007,3,6,0.211,1,Chaoyang,116.5005153,39.85678444,2017,11
23,410,43954,93.28,3,1,1,1,3,15,4,2008,3,6,0.5,1,Shunyi,116.6560286,40.13558821,2017,5
4,280,53888,51.96,1,1,1,1,3,26,4,2014,1,6,0.4,1,Daxing,116.3169433,39.67529915,2017,5
19,741,72926,101.61,2,2,1,1,2,11,3,2010,1,6,0.333,1,Fengtai,116.3812781,39.83484474,2017,5
20,668,115511,57.83,2,1,1,1,1,13,4,1970,4,2,0.333,1,Dongcheng,116.4074705,39.89986738,2017,5
1,645,72570,88.88,2,1,1,1,1,22,1,1998,3,6,0.2,1,Chaoyang,116.4601199,39.97905728,2017,4
66,583,93806,62.15,2,1,1,1,0,16,1,1988,3,6,0.25,1,Chaoyang,116.3779733,39.98426085,2017,7
11,532,53934,98.64,2,1,1,1,2,11,3,2005,3,6,0.143,1,Tongzhou,116.698716,39.91155294,2017,5
2,497,124875,39.8,1,1,1,1,2,6,4,1993,1,2,0.167,0,Xicheng,116.3357524,39.92366986,2017,4
52,1160,103887,111.66,2,1,1,1,2,8,4,2005,4,6,0.5,1,Haidian,116.2817023,39.93478426,2017,6
28,325,47273,68.75,2,1,1,1,2,26,4,2014,1,6,0.4,1,Daxing,116.3169433,39.67529915,2017,5
2,1070,137004,78.1,2,1,1,1,0,6,4,1997,4,2,0.5,0,Xicheng,116.3707356,39.95993699,2017,4
89,750,108382,69.2,2,1,1,1,2,18,1,2004,3,6,0.25,1,Xicheng,116.3433758,39.9342221,2017,7
129,245,58895,41.6,1,1,1,1,4,6,4,1985,3,2,0.333,0,Fengtai,116.3698631,39.85470324,2017,9
18,383,85358,44.87,1,1,1,1,2,12,3,2003,3,6,0.333,1,Chaoyang,116.4391893,39.93536226,2017,5
82,661,110684,59.72,2,1,1,1,1,20,1,1989,4,2,0.25,1,Xicheng,116.3352734,39.92566264,2017,7
84,440,31155,141.23,3,1,1,2,1,16,1,2001,4,6,0.25,1,Changping,116.4266787,40.06473297,2017,7
233,558,35574,156.86,4,1,1,2,3,12,3,2003,4,6,0.25,1,Daxing,116.3319168,39.79573344,2017,12
15,635,61891,102.6,3,1,1,1,2,5,4,1999,4,2,0.5,0,Haidian,116.3447207,40.06403633,2017,5
14,375,51947,72.19,2,1,1,1,4,6,4,2000,2,6,0.5,0,Chaoyang,116.5179832,39.92373713,2017,5
8,286,64575,44.29,1,1,1,1,1,15,1,2007,4,6,0.3,1,Chaoyang,116.582497,39.90395473,2017,5
10,580,80534,72.02,2,2,1,1,3,25,1,1990,4,6,0.25,1,Chaoyang,116.4034508,39.99191238,2017,5
73,502,42410,118.37,3,1,1,1,2,6,4,2006,4,2,0.5,0,Changping,116.3539461,40.08440071,2017,7
232,309,37410,82.6,3,1,1,1,2,6,4,1996,3,2,0.5,0,Daxing,116.3079695,39.76181599,2017,12
24,505,66221,76.26,2,1,1,1,3,27,3,2006,4,6,0.4,1,Chaoyang,116.5065202,39.93208717,2017,5
9,624,69380,89.94,2,1,1,1,3,28,3,2007,4,6,0.333,1,Chaoyang,116.5094566,39.93253065,2017,5
180,300,64461,46.54,1,1,1,1,1,18,1,1996,4,6,0.2,1,Chaoyang,116.449393,39.87797734,2017,10
133,446,44560,100.09,3,1,1,2,4,6,4,1998,4,2,0.333,0,Chaoyang,116.54819,39.91815284,2017,9
44,410,94471,43.4,1,1,1,1,2,5,4,1992,4,2,0.333,0,Haidian,116.3371687,39.98576228,2017,6
114,410,45652,89.81,3,1,1,1,4,29,1,2010,4,6,0.333,1,Chaoyang,116.6000431,39.92816291,2017,8
134,738,57303,128.79,2,2,1,2,2,25,3,1999,4,6,0.25,1,Chaoyang,116.464988,39.99513238,2017,9
4,705,65302,107.96,2,2,1,2,2,9,4,2011,3,6,0.5,1,Fengtai,116.2483215,39.86597686,2017,5
8,245.5,37986,64.63,1,1,1,1,2,18,4,2012,1,6,0.333,1,Daxing,116.3204904,39.68821518,2017,5
90,248.5,49651,50.05,2,0,1,1,2,6,4,1977,1,2,0.333,0,Shijingshan,116.1836545,39.90790856,2017,7
34,325,64613,50.3,1,1,1,1,1,6,4,1997,4,2,0.333,0,Changping,116.3600891,40.07279416,2017,6
41,612,67047,91.28,2,1,1,1,3,27,3,2007,4,6,0.333,1,Chaoyang,116.5094566,39.93253065,2017,6
121,520,50579,102.81,2,1,1,1,3,22,3,2006,3,6,0.4,1,Chaoyang,116.5067543,39.89868722,2017,8
11,330,55640,59.31,2,1,1,1,3,6,4,1994,4,2,0.5,0,Changping,116.367132,40.07765682,2017,5
85,370,55390,66.8,1,1,1,1,0,6,4,2005,4,2,0.333,0,Changping,116.395039,40.0449209,2017,7
9,450,102764,43.79,1,1,1,1,3,15,1,1987,3,6,0.154,1,Chaoyang,116.4497548,39.92427845,2017,5
96,660,62619,105.4,2,1,1,2,4,32,1,2008,4,6,0.333,1,Chaoyang,116.4075702,40.03714273,2017,8
12,580,63948,90.7,2,2,1,1,3,21,3,2009,4,6,0.5,1,Haidian,116.3735692,40.06198624,2017,5
116,303,60120,50.4,2,1,1,1,4,6,4,1992,3,2,0.333,0,Fengtai,116.3729659,39.8679187,2017,8
49,960,109515,87.66,2,1,1,1,2,15,1,2009,4,6,0.364,1,Dongcheng,116.4248896,39.92270075,2017,6
11,532,40942,129.94,3,1,1,2,2,6,4,2008,4,2,0.5,0,Changping,116.3099391,40.08201776,2017,5
15,249.8,48113,51.92,1,1,1,1,3,26,1,2010,4,6,0.222,1,Chaoyang,116.604145,39.92490594,2017,5
10,322,48937,65.8,1,1,1,1,2,6,4,2004,3,2,0.5,0,Changping,116.4125916,40.10494535,2017,5
24,310,66070,46.92,1,0,1,1,2,10,4,2013,4,6,0.333,1,Changping,116.3736696,40.07637819,2017,5
168,1080,60275,179.18,4,1,1,2,1,26,1,2000,4,6,0.4,1,Chaoyang,116.4132773,39.99462083,2017,10
142,400,65779,60.81,2,1,1,1,1,6,4,1981,2,2,0.333,0,Chaoyang,116.4428941,39.96092959,2017,9
173,309,29471,104.85,2,1,1,2,2,15,3,2009,3,6,0.4,1,Fangshan,116.1699723,39.77100667,2017,10
1,610,35326,172.68,3,1,1,2,2,13,4,2003,4,6,0.5,1,Changping,116.4035013,40.07487001,2017,4
1,553,86732,63.76,2,1,1,1,2,15,1,1984,1,6,0.333,1,Chaoyang,116.4536381,39.9213427,2017,4
72,1260,89312,141.08,3,2,1,2,2,14,4,2002,3,6,0.5,1,Chaoyang,116.4228589,39.99898097,2017,7
235,442,80953,54.6,1,1,1,1,3,18,3,1990,4,6,0.111,0,Haidian,116.3202432,39.9280731,2017,12
233,420,42731,98.29,3,1,1,1,4,6,4,2006,3,2,0.5,0,Changping,116.3441731,40.08690965,2017,12
89,243,46740,51.99,2,1,1,1,2,5,4,1983,4,2,0.333,0,Daxing,116.3282165,39.73420514,2017,7
19,332,52433,63.32,2,1,1,1,3,6,4,1995,3,2,0.25,0,Changping,116.4004169,40.04867478,2017,5
201,350,50932,68.72,2,1,1,1,2,14,3,1998,3,6,0.5,0,Fengtai,116.2831847,39.84238989,2017,11
120,610,60253,101.24,2,1,1,1,2,11,4,2002,4,6,0.5,1,Chaoyang,116.5800846,39.91982728,2017,8
227,400,40850,97.92,2,1,1,1,4,6,4,2008,4,2,0.5,0,Changping,116.3101807,40.08143475,2017,12
3,435,47803,91,2,1,1,1,4,6,4,2000,1,2,0.5,0,Changping,116.3246914,40.07933066,2017,5
59,262,58627,44.69,1,0,1,1,2,23,1,2008,4,6,0.2,1,Fengtai,116.2792828,39.83734081,2017,6
6,588,90102,65.26,1,1,1,1,1,16,3,2005,4,6,0.333,1,Chaoyang,116.407393,39.9695397,2017,5
1,718,66482,108,2,2,1,1,2,23,1,2002,1,6,0.25,1,Xicheng,116.340221,39.87521834,2017,4
125,202,33323,60.62,2,1,1,1,4,5,4,1983,1,2,0.333,0,Changping,116.2196399,40.22860399,2017,8
209,485,75734,64.04,1,0,1,1,1,22,3,2005,4,6,0.25,1,Chaoyang,116.4483759,39.89785785,2017,11
76,500,56168,89.02,2,2,1,2,3,13,4,2016,3,6,0.333,0,Changping,116.2939532,40.09779929,2017,7
22,610,64319,94.84,2,1,1,1,2,5,4,2005,3,2,0.5,0,Haidian,116.2398924,39.96237488,2017,5
22,375,63377,59.17,2,1,1,1,2,6,4,1993,4,2,0.333,0,Chaoyang,116.491102,39.95447191,2017,5
193,293,46933,62.43,1,1,1,1,1,18,4,2015,3,6,0.5,1,Daxing,116.317284,39.68704594,2017,11
31,330,43177,76.43,2,1,1,1,2,6,4,1996,4,2,0.5,0,Daxing,116.3169096,39.75180671,2017,5
2,737,124916,59,1,1,1,1,2,12,3,2005,3,6,0.5,1,Dongcheng,116.4194401,39.89488218,2017,5
45,550,78549,70.02,2,1,1,1,3,12,3,1997,3,6,1,1,Chaoyang,116.4496551,39.96503304,2017,6
32,500,68795,72.68,1,1,1,1,3,11,4,2004,4,6,0.333,1,Chaoyang,116.489454,39.87524795,2017,5
17,2840,108605,261.5,4,2,1,3,2,18,4,2007,4,6,1,1,Chaoyang,116.4921817,39.93822325,2017,5
107,339,44895,75.51,2,1,1,1,3,18,4,2012,3,6,0.5,1,Fangshan,116.1797896,39.77149489,2017,8
33,650,110979,58.57,2,1,1,1,2,6,4,1988,1,4,0.5,0,Dongcheng,116.4184509,39.92197144,2017,5
85,430,43435,99,2,1,1,1,3,6,4,2003,3,2,0.5,0,Changping,116.3414074,40.07646694,2017,7
149,520,52037,99.93,2,1,1,1,2,15,3,2003,4,6,0.333,1,Haidian,116.3515897,40.06232702,2017,9
7,390,88156,44.24,1,1,1,1,3,18,1,1987,1,6,0.286,1,Chaoyang,116.4332825,39.95692333,2017,5
69,295,40973,72,2,1,1,1,4,6,4,2003,3,2,0.5,0,Daxing,116.5344026,39.75300732,2017,7
119,482,35055,137.5,4,2,1,2,3,7,4,2003,3,6,0.5,0,Changping,116.3293232,40.08242177,2017,8
52,725,75153,96.47,3,1,1,1,3,26,1,1997,4,6,0.25,1,Chaoyang,116.464988,39.99513238,2017,6
1,713,76907,92.71,2,1,1,1,2,21,4,2012,1,6,0.5,1,Haidian,116.3190415,40.04459648,2017,4
44,450,52700,85.39,3,1,1,1,1,6,4,2000,3,2,0.5,0,Haidian,116.3043663,40.04903637,2017,6
43,592,75530,78.38,2,1,1,1,0,8,4,2000,4,6,1,1,Chaoyang,116.4328072,39.96775905,2017,6
53,443,46839,94.58,2,1,1,1,2,6,4,1999,3,2,0.5,0,Tongzhou,116.6248997,39.90275495,2017,6
212,450,78398,57.4,3,1,1,1,3,6,4,1989,3,2,0.333,0,Haidian,116.333619,39.99441343,2017,11
45,636,63014,100.93,2,2,1,1,0,8,4,2011,4,6,0.333,1,Shijingshan,116.2205873,39.8882391,2017,6
31,460,43631,105.43,2,2,1,2,3,6,4,2002,3,2,0.5,0,Changping,116.3697574,40.07945482,2017,5
26,620,63892,97.04,3,1,1,1,1,30,1,1999,3,6,0.375,1,Chaoyang,116.5012556,39.92355675,2017,5
5,395,56045,70.48,2,1,1,1,2,6,4,1994,3,2,0.5,0,Changping,116.319313,40.07427511,2017,5
177,350,39674,88.22,3,1,1,1,1,18,4,2010,4,6,0.667,1,Tongzhou,116.5305948,39.7417776,2017,10
120,735,53642,137.02,3,1,1,2,2,24,1,2000,4,6,0.375,1,Chaoyang,116.4009656,40.00554016,2017,8
10,425,52934,80.29,2,1,1,1,2,6,4,2004,4,2,0.333,0,Changping,116.3385581,40.06542503,2017,5
12,356.6,63566,56.1,2,1,1,1,2,6,4,1992,3,2,0.5,0,Fengtai,116.3286434,39.84861713,2017,5
5,2180,114196,190.9,4,2,1,2,1,18,1,2000,4,6,0.25,0,Xicheng,116.345844,39.88705034,2017,5
152,340,38933,87.33,2,1,1,1,0,20,3,2010,4,6,0.25,0,Daxing,116.303668,39.75345682,2017,9
92,590,61826,95.43,2,1,1,1,2,18,3,2006,4,6,0.4,1,Chaoyang,116.5066289,39.89682016,2017,7
11,430,41837,102.78,2,2,1,1,0,5,4,2002,3,2,0.5,0,Shunyi,116.6493443,40.17658349,2017,5
15,211,59237,35.62,1,0,1,1,2,11,3,2006,4,6,0.087,1,Shunyi,116.5480032,40.08791143,2017,5
43,305,35062,86.99,2,1,1,1,4,14,1,2011,4,6,0.4,1,Fangshan,116.1534926,39.76340293,2017,6
91,365,73235,49.84,2,1,1,1,2,6,4,1987,4,2,0.333,0,Chaoyang,116.4527731,39.95198339,2017,7
98,540,54951,98.27,2,2,1,2,2,20,4,2008,4,6,0.667,1,Chaoyang,116.5564141,39.84622237,2017,8
115,965,116336,82.95,3,1,1,1,0,6,4,2002,3,6,0.333,0,Dongcheng,116.422356,39.93424575,2017,8
43,600,39451,152.09,3,1,1,2,1,18,4,2008,4,6,0.5,1,Changping,116.419969,40.0700965,2017,6
111,363,42686,85.04,2,1,1,1,1,32,1,2003,4,2,0.3,1,Changping,116.4035013,40.07487001,2017,8
29,413,43741,94.42,2,1,1,1,4,6,4,2000,3,2,0.5,0,Changping,116.3246914,40.07933066,2017,5
30,284,42541,66.76,2,1,1,1,0,6,4,1996,3,2,0.5,0,Shunyi,116.6605754,40.1310896,2017,5
163,464,74467,62.31,2,1,1,1,3,6,4,1995,4,2,0.5,0,Xicheng,116.3217239,39.87558326,2017,10
25,395,94273,41.9,1,1,1,1,3,6,4,1988,3,6,0.333,0,Chaoyang,116.4497548,39.92427845,2017,5
71,300,48054,62.43,2,1,1,1,3,6,4,1995,1,2,0.25,0,Shijingshan,116.2139623,39.90022576,2017,7
176,591,71420,82.75,1,1,1,1,3,23,1,2004,4,6,0.333,1,Chaoyang,116.4862195,39.91079443,2017,10
90,400,59809,66.88,2,1,1,1,4,6,4,1992,3,2,0.333,0,Chaoyang,116.4682756,39.87935967,2017,7
23,420,47469,88.48,3,1,1,1,1,18,4,2012,2,6,0.5,1,Fangshan,116.1797896,39.77149489,2017,5
134,367.5,36297,101.25,2,1,1,1,3,15,3,2005,3,6,0.25,1,Shunyi,116.642386,40.1183764,2017,9
15,670,132937,50.4,2,1,1,1,2,6,4,1984,3,2,0.333,0,Xicheng,116.3790546,39.97113386,2017,5
120,275,38919,70.66,2,1,1,1,2,6,4,1999,4,2,0.5,0,Shunyi,116.6605754,40.1310896,2017,8
71,620,102025,60.77,1,1,1,1,3,12,3,2004,3,6,0.25,1,Dongcheng,116.4194401,39.89488218,2017,7
36,580,44969,128.98,3,2,1,2,1,18,3,2007,4,6,0.5,1,Chaoyang,116.5005153,39.85678444,2017,6
24,600,102530,58.52,3,0,1,1,2,5,4,1965,4,2,0.333,0,Dongcheng,116.432632,39.88228141,2017,5
50,338,57572,58.71,1,1,1,1,4,5,4,2002,3,2,0.5,0,Tongzhou,116.6732272,39.9014736,2017,6
16,1060,101699,104.23,2,1,1,1,1,23,1,1998,4,6,0.375,1,Haidian,116.3527454,39.94427206,2017,5
108,785,63297,124.02,2,1,1,2,3,20,1,2004,4,6,0.333,1,Fengtai,116.4372736,39.86356359,2017,8
40,652,79522,81.99,3,1,1,1,1,20,1,1992,4,6,0.25,1,Chaoyang,116.4328072,39.96775905,2017,6
70,343,38505,89.08,3,2,1,1,2,16,4,2014,4,6,0.25,0,Tongzhou,116.5810208,39.76696527,2017,7
27,389,51347,75.76,3,1,1,1,3,6,4,1995,3,2,0.5,0,Changping,116.3632836,40.07675257,2017,5
148,460,67658,67.99,1,1,1,1,1,9,4,2012,4,6,0.2,1,Haidian,116.3190415,40.04459648,2017,9
9,377,42138,89.47,2,1,1,1,3,15,4,2010,4,6,0.25,1,Fangshan,116.1419859,39.71887577,2017,5
27,465,77981,59.63,2,1,1,1,1,18,1,1987,3,6,0.286,1,Chaoyang,116.4513763,39.91611112,2017,5
25,510,108097,47.18,1,1,1,1,2,18,3,1990,3,6,0.2,1,Dongcheng,116.4287173,39.93633454,2017,5
70,372,48819,76.2,3,1,1,1,4,6,4,2009,4,6,0.5,0,Changping,116.2525742,40.15869014,2017,7
195,431,65732,65.57,1,1,1,1,1,9,4,2008,4,6,0.333,1,Haidian,116.3174399,40.0323807,2017,11
77,935,101093,92.49,2,1,1,2,1,18,3,2007,4,6,0.5,1,Chaoyang,116.413831,39.99529504,2017,7
28,532,55562,95.75,3,1,1,1,0,6,4,1999,3,2,0.5,0,Chaoyang,116.5014498,39.86758863,2017,5
176,400,72741,54.99,2,1,1,1,4,6,4,1984,3,2,0.5,0,Chaoyang,116.4431577,39.93799782,2017,10
73,495,40376,122.6,3,1,1,2,2,15,1,2001,3,2,0.25,1,Changping,116.4041351,40.06330807,2017,7
76,505,47197,107,2,1,1,2,2,16,3,2006,3,6,0.667,1,Chaoyang,116.5005153,39.85678444,2017,7
7,226,50312,44.92,1,1,1,1,2,6,1,1988,3,2,0.167,0,Shunyi,116.6474408,40.12069622,2017,5
175,435,48943,88.88,2,1,1,1,3,10,4,2009,4,6,0.333,1,Changping,116.3738606,40.07892292,2017,10
213,930,58639,158.6,3,2,1,2,2,24,1,2001,3,6,0.5,1,Haidian,116.3454701,40.00573848,2017,11
20,295,71602,41.2,2,1,1,2,1,16,1,2012,1,6,0.2,1,Daxing,116.3042166,39.76096319,2017,5
5,248,23946,103.57,2,1,1,1,2,16,1,2002,3,6,0.375,1,Haidian,116.34899,39.9479093,2017,5
8,390,39169,99.57,2,1,1,1,3,18,1,2003,4,2,0.25,1,Shunyi,116.6576924,40.11148164,2017,5
70,307,81889,37.49,1,0,1,1,2,12,3,2004,4,6,0.059,1,Haidian,116.3626433,39.95070348,2017,7
72,345,59248,58.23,2,1,1,1,2,6,4,1995,4,2,0.5,0,Chaoyang,116.4707017,39.9820061,2017,7
117,321,39931,80.39,2,1,1,1,0,11,3,2009,3,6,0.25,1,Daxing,116.4969768,39.76725469,2017,8
69,630,55832,112.84,3,1,1,2,2,12,4,2007,3,6,0.25,1,Chaoyang,116.5722852,39.92906463,2017,7
103,438,38479,113.83,3,1,1,1,3,16,4,2005,4,2,0.5,1,Shunyi,116.6576924,40.11148164,2017,8
14,430,46064,93.35,2,1,1,2,4,10,4,2006,1,6,0.5,1,Changping,116.3060585,40.0802349,2017,5
66,550,62430,88.1,3,1,1,1,3,6,4,1998,3,2,0.5,0,Haidian,116.2681734,40.02988104,2017,7
124,405,35841,113,2,1,1,2,1,12,4,2005,2,6,0.333,1,Changping,116.4188366,40.0754141,2017,9
41,495,55148,89.76,2,1,1,1,0,6,4,2002,4,2,0.5,0,Tongzhou,116.6732272,39.9014736,2017,6
4,680,75902,89.59,3,2,1,1,2,6,4,2012,4,6,0.5,1,Chaoyang,116.5326383,39.9643723,2017,5
161,275.6,58739,46.92,1,0,1,1,1,10,4,2013,4,6,0.333,1,Changping,116.3736696,40.07637819,2017,10
26,320,49729,64.35,1,1,1,1,0,5,4,2004,3,2,0.333,0,Changping,116.4125916,40.10494535,2017,5
53,310,57482,53.93,2,1,1,1,0,6,4,1994,3,2,0.333,0,Daxing,116.3333306,39.74955932,2017,6
114,550,83613,65.78,3,1,1,1,2,18,1,1992,4,6,0.25,1,Chaoyang,116.4325413,39.91812818,2017,8
42,467,40259,116,2,1,1,1,3,6,4,2000,4,2,0.5,0,Changping,116.4186388,40.06431825,2017,6
22,560,46890,119.43,3,2,1,2,2,5,4,2000,4,2,0.5,0,Tongzhou,116.6487704,39.92483858,2017,5
72,535,81382,65.74,2,1,1,1,2,7,4,1998,4,2,0.333,0,Haidian,116.2716373,39.92857015,2017,7
37,320,66062,48.44,1,0,1,1,2,32,1,2005,3,6,0.158,1,Fengtai,116.4165932,39.86493307,2017,6
112,379,52867,71.69,1,1,1,1,1,21,1,2005,3,6,0.2,1,Chaoyang,116.5824223,39.92130096,2017,8
7,368,53065,69.35,2,1,1,1,2,33,4,2015,3,6,0.2,0,Fengtai,116.2229152,39.87495181,2017,5
24,586,65170,89.92,2,1,1,1,2,8,3,2011,4,6,0.25,1,Haidian,116.2075965,40.03672722,2017,5
36,368,51628,71.28,2,1,1,1,0,6,4,1995,3,2,0.5,0,Changping,116.3600891,40.07279416,2017,6
44,1020,65566,155.57,3,2,1,2,3,9,4,2014,4,6,0.5,1,Daxing,116.4541204,39.80304459,2017,6
39,538,65722,81.86,2,1,1,1,1,6,4,2004,3,2,0.2,0,Fengtai,116.3693371,39.83822917,2017,6
136,308,59118,52.1,2,1,1,1,0,6,4,1992,3,2,0.5,0,Fengtai,116.3729659,39.8679187,2017,9
38,283,52243,54.17,1,1,1,1,1,15,4,2010,4,6,0.5,1,Chaoyang,116.5864579,39.90088784,2017,6
5,383,64005,59.84,1,1,1,1,2,24,1,2000,4,6,0.3,1,Fengtai,116.4384192,39.84735636,2017,5
7,417.5,50637,82.45,3,1,1,1,1,6,4,1996,3,2,0.5,0,Chaoyang,116.5784902,39.91739885,2017,5
71,335,111444,30.06,1,0,1,1,2,26,1,2006,3,6,0.111,1,Xicheng,116.3304697,39.89354388,2017,7
80,529,60966,86.77,2,1,1,1,2,18,3,2011,1,6,0.667,1,Chaoyang,116.5905604,39.90223279,2017,7
163,750,39710,188.87,4,2,1,3,4,10,4,2005,4,6,0.5,1,Chaoyang,116.6004522,39.89803366,2017,10
121,473,60603,78.05,2,1,1,1,3,12,4,1999,4,6,0.5,1,Fengtai,116.3512748,39.84098697,2017,8
37,428,48085,89.01,2,2,1,1,2,6,4,1999,4,2,0.333,0,Changping,116.4026977,40.06781353,2017,6
24,319,74481,42.83,1,1,1,1,2,6,4,1987,4,2,0.333,0,Chaoyang,116.4593052,39.88069129,2017,5
36,395,68696,57.5,1,1,1,1,2,18,1,1990,3,6,0.286,1,Chaoyang,116.4580061,39.8918405,2017,6
122,1160,69712,166.4,3,1,1,2,3,14,3,2007,4,6,0.667,1,Fengtai,116.4372273,39.85854977,2017,8
129,458,69616,65.79,2,1,1,1,3,18,1,1990,3,6,0.286,1,Chaoyang,116.4337731,39.95211667,2017,9
64,530,33756,157.01,3,1,1,2,3,18,1,2003,4,2,0.333,1,Changping,116.4330128,40.07051038,2017,7
195,470,75709,62.08,2,1,1,1,2,24,1,2007,4,6,0.25,1,Chaoyang,116.4148802,40.00049743,2017,11
107,412,32335,127.42,3,1,1,2,2,6,4,1996,3,2,0.5,0,Changping,116.4227127,40.10189194,2017,8
8,1390,99556,139.62,3,2,1,2,0,5,4,2005,4,2,0.5,0,Haidian,116.2444892,40.04772333,2017,5
36,400,50094,79.85,2,1,1,1,2,6,4,2004,3,2,0.333,0,Changping,116.3362134,40.06764179,2017,6
23,927,77444,119.7,2,1,1,2,2,24,1,2005,4,6,0.333,1,Chaoyang,116.3629724,40.01482215,2017,5
12,408,69235,58.93,1,0,1,1,2,32,1,2008,4,6,0.444,1,Chaoyang,116.4075702,40.03714273,2017,5
57,511,57649,88.64,2,1,1,1,2,22,3,2003,4,6,0.25,1,Fengtai,116.2646913,39.8902172,2017,6
57,293,48478,60.44,2,1,1,1,3,6,4,1986,4,2,0.333,0,Shijingshan,116.2211268,39.89996133,2017,6
56,1190,68890,172.74,3,2,1,2,2,16,3,2008,4,6,0.667,1,Chaoyang,116.5094957,39.92333187,2017,6
173,562,91234,61.6,2,1,1,1,3,16,1,1992,4,6,0.143,1,Haidian,116.2995616,39.96339606,2017,10
57,376,49987,75.22,2,1,1,1,2,6,4,1998,4,4,0.333,0,Chaoyang,116.5931696,39.90692312,2017,6
2,245,58753,41.7,1,1,1,1,4,6,4,1990,3,2,0.333,0,Chaoyang,116.5478928,39.91733882,2017,5
31,515,116253,44.3,1,1,1,1,3,6,4,1993,3,2,0.333,0,Xicheng,116.3352124,39.92475681,2017,6
115,373,66513,56.08,2,1,1,1,3,6,4,1984,3,2,0.333,0,Chaoyang,116.4443229,39.96399655,2017,8
